session_id,site1,site2,site3,site4,site5,site6,site7,site8,site9,site10,user_id
3158,1503,1503,1503,21,1503,1503,1633,125,694,699,39
3159,694,1,374,1533,1498,1533,1491,1533,1491,1533,39
3160,1472,1472,374,1498,1472,1604,1728,1491,1472,1604,39
3161,1472,4,1,140,1491,1472,1472,1498,374,1491,39
3162,1472,1472,60,1472,1472,1498,374,1491,1472,1491,39
3163,717,1472,3,1472,22,1498,374,18,1491,374,39
3164,1498,1491,1472,1481,1478,854,1466,1466,1466,1466,39
3165,1545,50,1466,169,1466,1466,1466,12,17,1466,39
3166,125,12,1466,44,1,1551,1551,1551,1551,1551,39
3167,1551,51,10,3,326,297,334,1,634,2220,39
3168,1,1838,297,431,18,334,1838,195,22,326,39
3169,10,49,3,297,1665,788,3,195,1,334,39
3170,443,21,842,1650,1787,1840,1787,842,1914,1402,39
3171,1837,1843,2238,1866,1884,10,1984,1927,842,3,39
3172,1650,297,14,717,93,140,1,21,7,46,39
3173,1522,854,140,418,100,522,1,1860,2249,2199,39
3174,1612,1089,1860,2002,1612,2034,1089,1996,1089,2002,39
3175,1996,1089,1612,1612,1612,1612,1612,1089,1612,717,39
3176,1484,694,699,694,4,1,140,717,1,4,39
3177,21,23,94,23,4,254,1,1024,254,639,39
3178,4,100,501,4,431,254,755,140,1,1,39
3179,254,1024,4,383,225,254,1024,1514,639,4,39
3180,254,1923,710,254,383,1024,254,4,1473,1473,39
3181,1473,2262,1473,1942,1942,2133,1473,1473,717,140,39
3182,1473,1561,1570,1571,1567,1463,1463,1463,1463,46,39
3183,1463,1463,1463,1463,1463,225,1463,1463,1463,1463,39
3184,1463,1463,1463,1463,1463,1463,1463,1463,1463,1463,39
3185,1463,1463,1463,1463,1463,1463,1463,1463,1463,1463,39
3186,1463,1463,1463,1463,1463,1463,1463,1463,1463,1463,39
3187,1463,1463,1463,1463,1463,1463,1463,1463,1463,1463,39
3188,1463,1463,1463,1463,1463,1463,1463,1463,1463,1463,39
3189,1463,1463,1463,1463,1463,1463,1463,1463,1463,1463,39
3190,1463,1463,1463,1463,1463,1463,1463,1463,1463,1463,39
3191,1463,1463,1463,1463,1463,1463,1463,1463,1463,1463,39
3192,1463,1463,1463,1463,1463,1463,1463,1463,1463,1463,39
3193,1463,1463,1463,1463,1463,1463,1463,1463,1463,1463,39
3194,1463,1463,1463,1463,1463,1463,1463,1463,1463,1463,39
3195,1463,1463,1463,1463,1463,1463,1463,1463,1463,1463,39
3196,1463,1463,1463,1463,1463,1463,1463,1463,1463,1463,39
3197,1463,1463,1463,1463,1463,1463,1463,1463,1463,1463,39
3198,1463,1463,1463,1473,1463,1463,1535,1463,1594,1535,39
3199,1463,1535,717,76,464,587,429,446,682,429,39
3200,682,34,140,76,56,78,78,78,78,78,39
3201,56,717,4,140,49,1,195,1598,2026,1764,39
3202,214,1598,379,195,431,1764,501,195,431,622,39
3203,431,195,22,214,1,18,195,1764,1598,7,39
3204,2184,10,214,1598,195,3,173,2223,1598,195,39
3205,1743,2146,1743,10,195,615,1598,431,1598,1743,39
3206,1846,1598,195,1846,10,18,22,3,2176,173,39
3207,292,10,1598,2283,1915,2101,2090,1915,431,2037,39
3208,10,22,18,3,292,173,10,14,699,694,39
3209,10,717,1,21,46,7,140,1,246,1643,39
3210,1643,4,246,1643,246,246,4,23,246,246,39
3211,246,246,1643,4,23,246,717,4,1,140,39
3212,717,140,694,699,694,1484,1,2105,1,1465,39
3213,771,1465,1465,1,1465,1467,755,716,140,717,39
3214,1468,1468,1468,1468,1468,1468,1468,1468,1468,1468,39
3215,1468,1468,1468,1468,1468,1468,1468,1468,1468,1468,39
3216,1468,1468,1468,1468,1468,1,64,67,67,92,39
3217,123,64,1,92,64,123,1459,64,92,1,39
3218,1811,287,10,1657,1530,1688,1628,1,1539,3,39
3219,710,1544,1539,710,1539,497,287,173,1742,3,39
3220,1539,1847,10,1539,1,1557,1544,21,1847,1557,39
3221,788,1557,1539,10,173,49,4,1096,22,1539,39
3222,1557,497,18,1557,3,1789,3,14,699,694,39
3223,694,7,46,140,717,140,694,699,694,1484,39
3224,1465,1467,522,100,1,4,100,710,1539,1096,39
3225,218,291,270,140,1484,190,93,46,717,4,39
3226,168,1,246,10,23,7,23,4,49,22,39
3227,246,287,18,246,246,3,173,246,23,287,39
3228,10,246,4,173,22,94,246,287,18,49,39
3229,23,3,1563,246,1563,23,246,1640,1563,1640,39
3230,14,1,1703,395,327,2151,1998,1703,1703,1998,39
3231,1703,14,4,1,46,7,699,694,1,1654,39
3232,1657,1616,49,1628,1530,7,1,1913,383,1616,39
3233,553,1,383,287,1949,22,18,3,1616,173,39
3234,1940,4,497,4,1616,4,173,14,1,7,39
3235,46,1465,1467,1465,1467,1465,1467,1465,1467,1465,39
3236,1467,1465,1465,1467,1465,1467,1467,1465,1467,1465,39
3237,715,217,100,522,100,100,699,694,100,100,39
3238,46,168,4,7,710,18,3,50,854,49,39
3239,143,418,1,1558,1606,1558,1558,1606,1526,1546,39
3240,1673,1554,1526,21,1587,1526,1554,1546,1587,1902,39
3241,645,1878,321,519,294,321,487,683,294,294,39
3242,217,140,46,40,84,4,1,7,50,1526,39
3243,1526,1587,226,148,529,1526,1526,1673,1526,1587,39
3244,1587,1554,1526,1676,605,545,359,1673,1526,1587,39
3245,2117,1526,1554,1587,1526,1554,1587,754,925,17,39
3246,710,767,17,44,17,925,724,44,12,1466,39
3247,12,12,60,1466,1466,1466,1545,344,83,1478,39
3248,1481,1466,142,97,53,1466,699,694,694,17,39
3249,1466,125,44,1478,51,217,168,46,717,7,39
3250,4,854,1522,40,699,694,694,217,694,699,39
3251,522,100,1902,7,854,40,217,699,694,2047,39
3252,787,787,280,280,715,497,1600,280,280,100,39
3253,522,100,497,100,100,1,755,716,1,21,39
3254,1650,842,1,1402,433,1837,1840,1866,1650,842,39
3255,1787,1914,1843,23,1927,1884,4,1650,1984,10,39
3256,3,21,842,1,23,10,21,1650,2013,23,39
3257,754,254,383,497,23,254,4,1024,254,4,39
3258,254,4,254,639,4,23,94,23,23,294,39
3259,3,23,254,254,318,581,497,618,571,209,39
3260,679,206,14,190,168,50,291,270,1654,383,39
3261,1616,287,1530,1,1657,49,10,1913,1628,553,39
3262,287,1,1949,1616,1530,1654,3,383,18,173,39
3263,22,10,383,3,1616,4,100,4,1940,694,39
3264,699,694,1539,1811,1530,1688,1657,1628,1544,1539,39
3265,21,1544,1530,1539,1539,1557,710,788,287,14,39
3266,1557,3,1539,173,4,1096,1742,1557,1539,1557,39
3267,10,49,4,22,10,173,18,1789,3,1539,39
3268,14,140,1,225,10,724,46,7,710,7,39
3269,1467,1465,1467,1465,50,169,140,1473,1473,1473,39
3270,2116,1473,1473,1561,1570,1571,1473,1473,1567,1463,39
3271,1463,1463,1463,1463,1463,1463,1463,1463,1463,1463,39
3272,1463,1463,1463,1463,1463,1463,1463,1463,1463,1463,39
3273,1463,1463,1463,1463,1463,1463,1463,1463,1463,1463,39
3274,1463,1463,1463,1463,1463,1463,1463,1463,1463,1463,39
3275,1463,1463,1463,1463,1463,1463,1463,1463,1463,1463,39
3276,1463,1463,1463,1463,1463,1463,1463,1463,1463,1463,39
3277,1463,1463,1463,1463,1463,1463,1463,1463,1463,1463,39
3278,1463,1463,1463,1463,1463,1463,1463,1463,1463,1463,39
3279,1463,1463,1463,1463,1463,1463,1463,1463,1463,1463,39
3280,1463,1463,1463,1463,1463,1463,1463,1463,1463,1463,39
3281,1463,1463,1463,1463,1463,1463,1463,1463,1463,1463,39
3282,1463,1463,1463,1463,1463,1463,1463,1463,1463,1463,39
3283,1463,1463,1463,1463,1463,1463,1463,1463,1463,1463,39
3284,1463,1463,1463,1463,1463,1463,1463,1463,1463,1463,39
3285,1463,1463,1463,1463,1463,1463,1463,1463,1463,1463,39
3286,1463,1463,1463,1463,1463,1463,1463,1463,1463,1463,39
3287,1463,1463,1463,1463,1463,1463,1463,1463,1463,1463,39
3288,1463,1463,1463,1463,1463,1463,1463,1463,1463,1463,39
3289,1463,1463,1463,1463,1463,1463,1463,1463,1463,1463,39
3290,1463,1463,1463,1463,1463,1463,1463,1463,1463,1473,39
3291,1463,1594,1535,1463,1463,1535,1467,1465,140,694,39
3292,699,694,173,1,1009,1009,1186,173,173,10,39
3293,173,287,49,22,18,3,10,710,287,173,39
3294,173,140,10,173,1,7,76,464,446,429,39
3295,682,464,446,587,464,429,682,34,76,56,39
3296,56,173,272,2274,272,272,2272,1,1991,1991,39
3297,1465,1467,1467,1465,4,1,4,2041,1,1501,39
3298,21,1578,1531,1501,1521,710,1521,1531,1566,383,39
3299,383,140,1,1465,1467,1467,1465,1,2275,724,39
3300,1588,173,173,173,173,100,522,1,246,1640,39
3301,1563,246,4,1563,1,1640,246,1563,23,23,39
3302,4,23,1563,93,173,338,1,1966,2022,1697,39
3303,10,1697,1697,2253,1697,699,694,14,4,942,39
3304,140,716,755,1,7,46,93,140,93,100,39
3305,217,4,40,1,1476,1476,715,715,1476,1476,39
3306,1,3,4,21,1542,1542,1542,1542,1645,1,39
3307,1645,1645,49,18,3,22,1645,159,2112,238,39
3308,36,47,238,36,36,1645,36,1645,1993,2059,39
3309,1465,1467,1465,1467,1467,1465,1465,1467,4,140,39
3310,1,942,7,46,140,1542,3,1542,1542,1542,39
3311,1542,1542,1542,3,1542,3,1542,1542,3,1542,39
3312,100,3,1542,1542,254,4,254,639,1024,4,39
3313,294,4,272,272,254,1024,4,254,431,639,39
3314,4,1024,431,294,254,272,272,254,254,4,39
3315,1024,254,254,465,267,254,254,4,1024,272,39
3316,431,272,2246,2149,36,140,46,225,7,694,39
3317,699,140,1467,1465,1,346,100,1943,837,2003,39
3318,1793,958,217,2150,1793,4,100,1793,4,1467,39
3319,1465,4,140,1,346,2160,7,217,225,46,39
3320,140,140,93,140,1575,1575,1575,1575,1,140,39
3321,140,1575,1,18,3,3,14,1675,21,7,39
3322,4,4,3,1506,1506,272,1506,1506,1506,1506,39
3323,1506,1506,1506,4,1,140,46,7,1506,1506,39
3324,1506,1506,1506,1506,1506,1506,1506,1506,1506,1506,39
3325,1506,1506,1506,1506,1506,1506,1506,7,4,1,39
3326,1506,140,140,93,1575,4,140,1,1506,1506,39
3327,1506,942,14,4,1599,1599,140,1,7,190,39
3328,46,168,140,4,93,50,50,217,40,4,39
3329,40,217,717,46,1946,7,4,854,854,18,39
3330,18,3,14,942,7,46,21,4,1,2131,39
3331,4,1,225,4,1,225,18,3,854,239,39
3332,854,854,1522,854,225,854,1522,854,1522,854,39
3333,715,497,100,522,100,100,100,497,50,50,39
3334,699,694,215,2167,449,215,49,215,22,21,39
3335,18,168,3,190,4,291,270,140,7,46,39
3336,724,4,7,710,140,854,717,40,755,716,39
3337,717,1519,1519,1484,93,715,522,100,100,100,39
3338,100,716,755,771,771,862,694,699,694,168,39
3339,190,4,291,46,270,7,140,50,4,7,39
3340,140,854,291,40,717,140,1519,717,140,682,39
3341,446,587,429,464,76,682,429,34,76,56,39
3342,56,717,1,23,4,21,23,21,23,23,39
3343,4,3,715,23,3,206,297,334,1,497,39
3344,100,10,3,214,326,297,326,754,297,3,39
3345,18,22,10,297,49,195,326,334,4,942,39
3346,140,14,1,21,699,694,694,140,717,140,39
3347,717,305,305,1467,1465,1467,1465,1467,1465,140,39
3348,1467,1465,140,699,694,1467,1465,717,93,50,39
3349,1,23,4,23,212,1625,583,267,1,771,39
3350,1465,1465,1484,4,140,1,100,522,1,1908,39
3351,1908,1465,1,1,1700,21,1700,755,716,4,39
3352,140,1,140,717,140,699,694,694,140,140,39
3353,1467,1465,1467,1465,1467,1465,1467,1467,1465,1465,39
3354,140,1465,1467,140,140,717,699,694,93,1,39
3355,4,1757,246,23,1501,21,1,1757,1,1501,39
3356,1521,1521,710,1531,23,4,23,212,1625,1,39
3357,4,254,1024,639,254,4,1990,226,100,254,39
3358,1,1,1677,1677,1677,1566,1757,1677,724,1588,39
3359,383,1,140,225,1677,1484,140,140,305,1465,39
3360,1465,1465,1465,140,1465,1465,1465,716,755,1465,39
3361,1467,140,694,699,140,140,771,1486,771,1486,39
3362,1584,1486,771,1,1619,1619,1467,1465,140,717,39
3363,140,1467,1465,694,699,1619,1619,1619,1619,1619,39
3364,93,1484,1465,1465,1465,1465,100,522,1,100,39
3365,190,46,168,140,4,93,7,1465,1467,1465,39
3366,1467,50,56,76,1495,1495,7,4,1,4,39
3367,21,1,3,1566,1588,383,1,225,225,383,39
3368,3,4,1,225,50,715,754,17,925,17,39
3369,710,767,522,100,100,44,17,17,925,724,39
3370,44,100,100,699,694,694,60,1466,12,1466,39
3371,344,12,83,1481,1466,97,53,142,190,168,39
3372,291,270,7,140,50,1466,93,1466,4,1466,39
3373,12,1466,1466,40,1478,1466,12,46,7,455,39
3374,854,50,169,717,17,125,1466,44,51,717,39
3375,140,84,1471,3,4,100,4,84,3,100,39
3376,4,1471,84,1471,84,100,3,4,1471,321,39
3377,772,716,84,1471,84,1471,1,21,1736,10,39
3378,1736,2036,10,1736,754,497,84,14,1522,854,39
3379,1596,225,645,1,4,140,667,7,46,717,39
3380,788,1473,1473,1473,1473,1749,1473,1473,1936,1473,39
3381,1473,1473,1561,1567,1473,1570,1571,1463,1463,1463,39
3382,1463,1463,1463,1463,1463,1463,1463,1463,1463,1463,39
3383,1463,1463,1463,1463,1463,1463,1463,1463,1463,1463,39
3384,1463,1463,1463,1463,1463,1463,1463,1463,1463,1463,39
3385,1463,1463,1463,1463,1463,1463,1463,1463,1463,1463,39
3386,1463,1463,1463,1463,1463,1463,1463,1463,1463,1463,39
3387,1463,1463,1463,1463,1463,1463,1463,1463,1463,1463,39
3388,1463,1463,1463,1463,1463,1463,1463,1463,1463,1463,39
3389,1463,1463,1463,717,1463,1463,1463,1463,1463,1463,39
3390,1463,1463,1463,1463,1463,1463,1463,1463,1463,1463,39
3391,1463,1463,1463,1463,1463,1463,1463,1463,1463,1463,39
3392,1463,1463,1463,1463,1463,1463,1463,1463,1463,1463,39
3393,1463,1463,1463,1463,1463,1463,1463,1463,1463,1463,39
3394,1463,1463,1463,1463,1463,1463,1463,1463,1463,1463,39
3395,1463,1463,1463,1463,1463,699,1463,694,694,1463,39
3396,694,1463,1463,1463,1463,1463,1463,1463,1463,1463,39
3397,1463,1463,1463,1463,1463,1463,1463,1463,1463,1463,39
3398,1463,1463,1463,1463,1463,1463,1463,1463,1463,1463,39
3399,1463,1463,1473,1473,1473,1749,1936,1473,1473,1570,39
3400,1571,1561,1473,1567,1473,1463,1463,1463,1463,1463,39
3401,1473,140,716,755,1463,1463,1535,1594,1535,717,39
3402,717,56,140,717,4,1575,1,1575,1575,4,39
3403,1575,4,1,140,1484,699,694,694,1,522,39
3404,2235,100,564,1575,2025,18,49,22,10,710,39
3405,3,1966,451,10,14,1,1,10,2097,1,39
3406,1818,1818,1818,1,4,23,21,23,4,23,39
3407,1,1,1973,1973,1758,1,1758,1758,2234,1852,39
3408,1852,4,1,140,717,100,1,1671,383,436,39
3409,1810,1671,1810,1671,1,1810,383,1671,1671,715,39
3410,1699,1699,1699,1699,4,140,942,1,1,2038,39
3411,1,1718,4,1718,4,21,1718,539,679,419,39
3412,3,679,226,465,507,539,410,294,679,338,39
3413,539,571,1718,21,1,84,1688,49,1769,3,39
3414,22,1769,1688,18,1769,84,84,14,1464,1464,39
3415,1464,1464,1464,1464,1464,1464,1464,1464,1464,1464,39
3416,1464,1464,1464,1464,1464,1464,1464,1464,1464,1464,39
3417,1464,1464,1464,1464,1464,4,1464,1464,1464,1464,39
3418,1464,1464,1464,1464,1464,1464,1464,1464,1464,1464,39
3419,942,140,1,1464,1464,1464,1464,1464,1464,1464,39
3420,1464,1464,645,7,46,1464,1464,1464,1464,1464,39
3421,1464,1464,1464,1464,1464,1464,1464,1464,1464,1464,39
3422,1464,1464,1464,1464,1464,1464,1464,1464,1464,1464,39
3423,1464,1464,1464,1464,1464,1464,1464,1464,1464,1464,39
3424,1464,1464,1464,1464,1464,1464,1464,1464,1464,1464,39
3425,1464,1464,1464,1464,1464,1464,1464,1464,1464,1464,39
3426,1464,1464,1464,1464,1464,1464,1464,1464,1464,1464,39
3427,1464,1464,1464,1464,1464,1464,1464,1464,1464,1464,39
3428,1464,1464,1464,1464,1464,1464,1464,1464,1464,1464,39
3429,1464,1464,100,1464,1464,1464,1464,1464,1464,1464,39
3430,1464,1464,1464,1464,1464,1464,1464,1464,1464,1464,39
3431,1464,1464,1464,1464,1464,1464,1464,1464,1464,1464,39
3432,1464,1464,1464,1464,1464,1464,1464,1464,1464,1464,39
3433,1464,1464,1464,1464,1464,1464,1464,1464,1464,1464,39
3434,1464,1464,1464,1464,1464,1464,1464,1464,1464,1464,39
3435,1464,1464,1464,1464,1464,1464,1464,1464,1464,1464,39
3436,1464,1464,1464,1464,1464,1464,1464,1464,1464,1464,39
3437,1464,1464,1464,1464,1464,1464,1464,1464,1464,1464,39
3438,1464,1464,1464,1464,1464,1464,1464,1464,1464,1464,39
3439,1464,1464,1464,1464,1464,1464,1464,1464,1464,1464,39
3440,1464,4,1464,1464,291,717,140,270,1464,1464,39
3441,1464,1464,1464,1464,1464,1464,1464,1464,1464,1464,39
3442,7,1464,1464,1464,1464,1464,1464,1464,1464,1464,39
3443,1464,1464,1464,1464,1464,1464,1464,1464,1464,1464,39
3444,1464,1464,1464,1464,1464,1464,1464,1464,1464,1464,39
3445,93,1464,1464,1464,1464,1464,1464,1464,1464,1464,39
3446,1464,1464,1464,1464,1464,1464,1464,1464,1464,1464,39
3447,1464,1464,1464,1464,1464,1464,1464,1464,1464,1464,39
3448,1464,1464,1464,1464,1464,1464,1464,1464,1464,1464,39
3449,1464,1464,1464,1464,1464,1464,1464,1464,1464,1464,39
3450,1464,1464,1464,1464,1464,1464,1464,1464,1464,1464,39
3451,1464,1464,1464,1464,1464,1464,1464,1464,1464,1464,39
3452,1464,1464,1464,1464,1464,694,1464,699,1464,1464,39
3453,1464,1464,1464,1464,1464,1464,1464,1464,1464,1464,39
3454,1464,1464,1464,1464,1464,1464,1464,1464,1464,1464,39
3455,1464,1464,1464,1464,1464,1464,1464,1464,1464,1464,39
3456,1464,1464,1464,1464,1464,1464,1464,1464,1464,1464,39
3457,1464,1464,1464,1464,1464,1464,1464,1464,1464,1464,39
3458,1464,1464,1464,1464,1464,1464,140,1464,1464,1464,39
3459,1464,1464,1464,1464,1464,1464,1464,1464,1464,1464,39
3460,1464,1464,1464,1464,1464,1464,1464,1464,1464,1464,39
3461,1464,1464,1464,1464,1464,1464,1464,1464,1464,1464,39
3462,1464,1464,1464,1464,1464,1464,1464,1464,1464,1464,39
3463,1464,1464,1464,1464,1464,1464,1464,1464,1464,1464,39
3464,1464,1464,1464,1464,1464,1464,1464,1464,1464,1464,39
3465,1464,1464,1464,1464,1464,1464,1464,1464,1464,1464,39
3466,1464,1464,1464,1464,1464,1464,1464,1464,1464,1464,39
3467,1464,1464,1464,1464,1464,1464,1464,1464,1464,1464,39
3468,1464,1464,1464,1464,1464,1464,1464,1464,1464,1464,39
3469,1464,1464,1464,1464,1464,1464,1464,1464,1464,1464,39
3470,1464,1464,1464,1464,1464,1464,1464,1464,1464,4,39
3471,717,1464,291,1464,270,1464,7,1464,140,1464,39
3472,1464,1464,1464,1464,1464,1464,1464,1464,1464,1464,39
3473,1464,1464,1464,1464,1464,1464,1464,1464,1464,1464,39
3474,1464,1464,1464,1464,1464,1464,1464,1464,1464,1464,39
3475,1464,1464,1464,1464,1464,1464,1464,1464,1464,1464,39
3476,1464,1464,1464,1464,1464,1464,1464,1464,1464,1464,39
3477,1464,1464,1464,1464,1464,1464,1464,1464,1464,1464,39
3478,1464,1464,1464,1464,1464,1464,1464,1464,1464,1464,39
3479,1464,1464,1464,1464,1464,1464,1464,1464,1464,1464,39
3480,1464,1464,1464,1464,1464,1464,1464,1464,1464,1464,39
3481,1464,1464,1464,1464,1464,1464,1464,1464,1464,1464,39
3482,1464,1464,1464,1464,1464,1464,1464,1464,1464,1464,39
3483,1464,1464,1464,1464,1464,1464,1464,1464,1464,1464,39
3484,1464,1464,1464,1464,1464,1464,1464,1464,1464,1464,39
3485,1464,1464,1464,1464,1464,1464,1464,1464,1464,1464,39
3486,1464,1464,1464,1464,1464,1464,1464,1464,1464,1464,39
3487,1464,1464,755,716,1464,1464,1464,1464,1464,1464,39
3488,1464,1464,1464,1464,1464,1464,1464,1464,1464,1464,39
3489,1464,1464,1464,1464,1464,1464,1464,1464,1464,1464,39
3490,1464,1464,1464,1464,1464,1464,1464,1464,1464,1464,39
3491,1464,1464,1464,1464,1464,1464,1464,1464,1464,1464,39
3492,1464,1464,1464,1464,1464,1464,1464,1464,1464,1464,39
3493,1464,1464,1464,1464,1464,1464,1464,1464,1464,1464,39
3494,4,1464,1464,1464,1464,1464,1464,1464,1464,1464,39
3495,1464,1,1464,1464,1464,1464,1464,1464,1464,1464,39
3496,1464,1464,1464,1464,1464,1464,1464,1464,1464,1464,39
3497,1464,1464,1464,1464,1464,1464,717,1464,455,1464,39
3498,140,1464,1464,1464,1464,1464,1464,1464,1464,1464,39
3499,1464,1464,1464,1464,1464,1464,1464,1464,1464,1464,39
3500,1464,1464,1464,1464,1464,1464,1464,1464,1464,1464,39
3501,1464,1464,1464,1464,1464,1464,1464,1464,1464,1464,39
3502,1464,1464,1464,1464,1464,1464,1464,1464,1464,1467,39
3503,1465,1464,1467,1465,1464,1464,1467,1465,1464,1464,39
3504,1464,1464,1464,1464,1464,1464,1464,1464,1464,1464,39
3505,1464,1464,1464,1464,1464,1464,1464,1464,1464,1464,39
3506,1464,1464,1464,1464,1464,1464,1464,1464,1464,1464,39
3507,1464,1464,1464,1464,1464,1464,1464,1464,1464,1464,39
3508,1464,1464,1464,1464,1464,1464,1464,1464,1464,1464,39
3509,1464,1464,1464,1464,1464,1464,1464,1464,1464,1464,39
3510,140,1464,1464,1464,1,254,1514,4,1024,4,39
3511,254,1514,639,49,1471,4,18,22,4,100,39
3512,3,254,1024,4,254,639,3,1072,715,4,39
3513,254,1024,254,338,717,1024,4,254,254,254,39
3514,4,1024,254,1,1464,1464,1464,1464,1464,1464,39
3515,1464,1464,1464,1464,1464,1464,225,1467,1465,140,39
3516,1501,1,1521,1501,710,1521,1531,1,287,10,39
3517,1811,287,710,1688,3,173,1742,49,49,4,39
3518,173,22,10,1,497,18,3,327,1638,1,39
3519,1578,1789,1638,1,1638,4,321,1578,421,1521,39
3520,716,772,788,321,294,519,294,1566,1638,1638,39
3521,724,1588,14,383,10,4,140,1,46,7,39
3522,93,1465,1467,1465,1467,1465,1467,1467,1465,1467,39
3523,1465,1465,1467,717,1464,1464,1464,1464,1464,1464,39
3524,1464,1464,1464,1464,1464,1464,1464,1464,1464,1464,39
3525,1464,1464,1484,699,694,1486,771,717,140,1638,39
3526,173,321,1486,771,717,694,699,140,1465,1467,39
3527,78,78,78,78,78,78,78,78,755,716,39
3528,1465,1467,717,1467,1465,1467,1467,1465,321,100,39
3529,522,1,1,1465,771,1578,1,1501,1501,1531,39
3530,1,1985,1985,1,205,1,205,205,490,1501,39
3531,1,1501,1531,1,254,4,1024,254,639,1,39
3532,1813,4,4,1813,49,2127,237,1,10,22,39
3533,18,1925,216,216,1925,3,10,1813,14,383,39
3534,4,140,10,1,225,46,7,2224,1767,1518,39
3535,1500,1518,710,100,1518,267,881,1484,1518,1518,39
3536,1500,1767,1500,1518,321,751,753,294,1805,487,39
3537,1767,1518,1500,1518,529,148,1500,699,694,694,39
3538,1500,1518,1518,1500,1518,1500,1518,148,1500,529,39
3539,1500,1518,100,1500,410,226,1839,100,46,1518,39
3540,1500,1518,1500,1518,1500,1500,1500,1518,1500,1518,39
3541,1518,1500,7,1,2265,1705,1705,1705,1705,1500,39
3542,1518,2027,254,1,1024,4,639,1518,1500,1500,39
3543,1500,1518,1500,1500,267,1500,1518,1500,1500,1518,39
3544,1518,1500,1500,1500,1500,1518,4,1,140,1500,39
3545,1518,1500,1500,225,4,1740,1,1740,1740,2032,39
3546,2205,1711,1608,1912,3,1608,1711,1608,1608,148,39
3547,529,1608,1912,49,1711,22,1711,1608,18,1608,39
3548,497,3,717,14,4,1,140,1608,46,7,39
3549,140,717,4,1,4,100,4,1484,140,46,39
3550,190,93,854,168,717,280,280,398,168,190,39
3551,291,270,7,140,46,4,854,717,50,40,39
3552,270,50,717,1,4,7,717,140,76,56,39
3553,56,717,561,47,2256,18,3,18,3,942,39
3554,19,115,8,6,122,36,18,1668,10,1668,39
3555,1668,1668,140,1,4,13,32,1484,20,1668,39
3556,111,19,128,575,575,6,1,1,140,1,39
3557,140,4,1,140,46,7,140,140,7,140,39
3558,93,18,3,18,3,18,3,3,16,1597,39
3559,14,10,4,140,73,1674,291,854,717,7,39
3560,13,190,854,168,46,4,7,93,50,50,39
3561,497,715,497,684,699,694,694,497,1519,1519,39
3562,1519,724,710,1519,418,100,522,1,1576,1576,39
3563,1953,1647,1647,1576,1647,1647,942,4,7,1,39
3564,1,21,23,4,23,1,4,1883,129,1883,39
3565,23,3,23,100,254,1,1514,254,1514,4,39
3566,1024,639,4,724,100,724,4,639,254,254,39
3567,1024,4,715,1072,254,4,4,254,1024,618,39
3568,4,1,942,225,76,446,587,429,682,464,39
3569,682,429,34,76,56,694,699,771,862,771,39
3570,4,1,4,1,1486,1486,771,1486,771,771,39
3571,1486,1486,1584,771,771,694,699,694,305,699,39
3572,694,694,1467,1465,1467,1465,1465,1467,4,522,39
3573,100,1501,1,21,1578,1521,1501,710,1521,1531,39
3574,1521,1566,383,4,1,699,694,715,522,100,39
3575,324,1,681,359,681,1794,534,359,100,545,39
3576,544,605,545,324,1501,1578,1,710,1501,1578,39
3577,1531,710,724,1588,1566,383,1501,383,1,1531,39
3578,1501,4,21,694,699,1,639,1024,383,4,39
3579,254,254,4,881,1839,724,639,1024,4,254,39
3580,4,2185,383,1467,1465,1467,1467,1465,1465,225,39
3581,699,694,694,418,305,305,305,56,305,305,39
3582,305,305,305,1,1501,1,715,21,1531,1727,39
